Zipcodes,Date,Online Available,Pharmacy,Store Sales,Median Income,Population,Year,Pop High/Low,Income High/Low
90255,09-01-2015,0,0,93618,21100,42794,2015,1,0
90255,10-01-2015,0,0,87550,21100,42794,2015,1,0
90255,11-01-2015,0,0,85781,21100,42794,2015,1,0
90255,12-01-2015,0,0,98584,21100,42794,2015,1,0
90255,01-01-2016,0,0,78015,21100,42794,2016,1,0
90255,02-01-2016,0,0,76200,21100,42794,2016,1,0
90255,03-01-2016,0,0,77203,21100,42794,2016,1,0
90255,04-01-2016,0,0,77744,21100,42794,2016,1,0
90255,05-01-2016,0,0,92101,21100,42794,2016,1,0
90255,06-01-2016,0,0,76751,21100,42794,2016,1,0
90255,07-01-2016,0,0,87586,21100,42794,2016,1,0
90255,08-01-2016,0,0,70069,21100,42794,2016,1,0
90255,09-01-2016,0,0,80453,21100,42794,2016,1,0
90255,10-01-2016,0,0,92968,21100,42794,2016,1,0
90255,11-01-2016,0,0,98603,21100,42794,2016,1,0
90255,12-01-2016,0,0,79640,21100,42794,2016,1,0
90275,01-01-2015,0,1,227289,70616,30080,2015,0,1
90275,02-01-2015,0,1,200247,70616,30080,2015,0,1
90275,03-01-2015,0,1,200247,70616,30080,2015,0,1
90275,04-01-2015,0,1,175627,70616,30080,2015,0,1
90275,05-01-2015,0,1,172079,70616,30080,2015,0,1
90275,06-01-2015,0,1,218376,70616,30080,2015,0,1
90275,07-01-2015,0,1,222746,70616,30080,2015,0,1
90275,08-01-2015,0,1,229431,70616,30080,2015,0,1
90275,09-01-2015,0,1,218073,70616,30080,2015,0,1
90275,10-01-2015,0,1,186769,70616,30080,2015,0,1
90275,11-01-2015,0,1,238323,70616,30080,2015,0,1
90275,12-01-2015,0,1,188997,70616,30080,2015,0,1
90275,01-01-2016,0,1,224888,70616,30080,2016,0,1
90275,02-01-2016,0,1,182918,70616,30080,2016,0,1
90275,03-01-2016,0,1,214136,70616,30080,2016,0,1
90275,04-01-2016,0,1,233974,70616,30080,2016,0,1
90275,05-01-2016,0,1,180495,70616,30080,2016,0,1
90275,06-01-2016,0,1,220605,70616,30080,2016,0,1
90275,07-01-2016,0,1,183156,70616,30080,2016,0,1
90275,08-01-2016,0,1,182766,70616,30080,2016,0,1
90275,09-01-2016,0,1,201415,70616,30080,2016,0,1
90275,10-01-2016,0,1,214136,70616,30080,2016,0,1
90275,11-01-2016,0,1,174697,70616,30080,2016,0,1
90275,12-01-2016,0,1,220150,70616,30080,2016,0,1
90280,01-01-2015,0,1,158686,25843,55123,2015,1,0
90280,02-01-2015,0,1,118465,25843,55123,2015,1,0
90280,03-01-2015,0,1,134933,25843,55123,2015,1,0
90280,04-01-2015,0,1,157116,25843,55123,2015,1,0
90280,05-01-2015,0,1,150983,25843,55123,2015,1,0
90280,06-01-2015,0,1,132151,25843,55123,2015,1,0
90280,07-01-2015,0,1,138449,25843,55123,2015,1,0
90280,08-01-2015,0,1,134754,25843,55123,2015,1,0
90280,09-01-2015,0,1,151043,25843,55123,2015,1,0
90280,10-01-2015,0,1,157953,25843,55123,2015,1,0
90280,11-01-2015,0,1,163039,25843,55123,2015,1,0
90280,12-01-2015,0,1,141739,25843,55123,2015,1,0
90280,01-01-2016,0,1,117747,25843,55123,2016,1,0
90280,02-01-2016,0,1,122055,25843,55123,2016,1,0
90280,03-01-2016,0,1,146361,25843,55123,2016,1,0
90280,04-01-2016,0,1,155560,25843,55123,2016,1,0
90280,05-01-2016,0,1,156517,25843,55123,2016,1,0
90280,06-01-2016,0,1,155485,25843,55123,2016,1,0
90280,07-01-2016,0,1,136414,25843,55123,2016,1,0
90280,08-01-2016,0,1,137835,25843,55123,2016,1,0
90280,09-01-2016,0,1,125645,25843,55123,2016,1,0
90280,10-01-2016,0,1,147902,25843,55123,2016,1,0
90280,11-01-2016,0,1,125390,25843,55123,2016,1,0
90280,12-01-2016,0,1,134754,25843,55123,2016,1,0
90503,01-01-2015,0,0,163895,52349,32599,2015,0,1
90503,02-01-2015,0,0,135737,52349,32599,2015,0,1
90503,03-01-2015,0,0,160550,52349,32599,2015,0,1
90503,04-01-2015,0,0,157256,52349,32599,2015,0,1
90503,05-01-2015,0,0,172018,52349,32599,2015,0,1
90503,06-01-2015,0,0,146215,52349,32599,2015,0,1
90503,07-01-2015,0,0,131317,52349,32599,2015,0,1
90503,08-01-2015,0,0,155891,52349,32599,2015,0,1
90503,09-01-2015,0,0,142375,52349,32599,2015,0,1
90503,10-01-2015,0,0,157956,52349,32599,2015,0,1
90503,11-01-2015,0,0,167188,52349,32599,2015,0,1
90503,12-01-2015,0,0,168912,52349,32599,2015,0,1
90503,01-01-2016,0,0,162120,52349,32599,2016,0,1
90503,02-01-2016,0,0,184509,52349,32599,2016,0,1
90503,03-01-2016,0,0,189595,52349,32599,2016,0,1
90503,04-01-2016,0,0,179288,52349,32599,2016,0,1
90503,05-01-2016,0,0,136522,52349,32599,2016,0,1
90503,06-01-2016,0,0,177547,52349,32599,2016,0,1
90503,07-01-2016,0,0,168741,52349,32599,2016,0,1
90503,08-01-2016,0,0,175294,52349,32599,2016,0,1
90503,09-01-2016,0,0,189595,52349,32599,2016,0,1
90503,10-01-2016,0,0,158912,52349,32599,2016,0,1
90503,11-01-2016,0,0,175772,52349,32599,2016,0,1
90503,12-01-2016,0,0,167239,52349,32599,2016,0,1
90630,01-01-2015,0,0,163669,49917,32470,2015,0,1
90630,02-01-2015,0,0,163701,49917,32470,2015,0,1
90630,03-01-2015,0,0,141496,49917,32470,2015,0,1
90630,04-01-2015,0,0,145240,49917,32470,2015,0,1
90630,05-01-2015,0,0,156926,49917,32470,2015,0,1
90630,06-01-2015,0,0,148061,49917,32470,2015,0,1
90630,07-01-2015,0,0,131836,49917,32470,2015,0,1
90630,08-01-2015,0,0,185420,49917,32470,2015,0,1
90630,09-01-2015,0,0,135208,49917,32470,2015,0,1
90630,10-01-2015,0,0,170282,49917,32470,2015,0,1
90630,11-01-2015,0,0,160427,49917,32470,2015,0,1
90630,12-01-2015,0,0,130491,49917,32470,2015,0,1
90630,01-01-2016,0,0,137217,49917,32470,2016,0,1
90630,02-01-2016,0,0,139146,49917,32470,2016,0,1
90630,03-01-2016,0,0,141901,49917,32470,2016,0,1
90630,04-01-2016,0,0,161935,49917,32470,2016,0,1
90630,05-01-2016,0,0,173134,49917,32470,2016,0,1
90630,06-01-2016,0,0,130880,49917,32470,2016,0,1
90630,07-01-2016,0,0,141367,49917,32470,2016,0,1
90630,08-01-2016,0,0,165079,49917,32470,2016,0,1
90630,09-01-2016,0,0,162016,49917,32470,2016,0,1
90630,10-01-2016,0,0,136148,49917,32470,2016,0,1
90630,11-01-2016,0,0,145872,49917,32470,2016,0,1
90630,12-01-2016,0,0,156764,49917,32470,2016,0,1
90631,01-01-2015,0,0,132233,35878,42931,2015,1,0
90631,02-01-2015,0,0,132464,35878,42931,2015,1,0
90631,03-01-2015,0,0,159696,35878,42931,2015,1,0
90631,04-01-2015,0,0,134189,35878,42931,2015,1,0
90631,05-01-2015,0,0,158371,35878,42931,2015,1,0
90631,06-01-2015,0,0,164348,35878,42931,2015,1,0
90631,07-01-2015,0,0,158033,35878,42931,2015,1,0
90631,08-01-2015,0,0,164964,35878,42931,2015,1,0
90631,09-01-2015,0,0,150716,35878,42931,2015,1,0
90631,10-01-2015,0,0,150824,35878,42931,2015,1,0
90631,11-01-2015,0,0,154012,35878,42931,2015,1,0
90631,12-01-2015,0,0,160959,35878,42931,2015,1,0
90631,01-01-2016,0,0,168168,35878,42931,2016,1,0
90631,02-01-2016,0,0,138255,35878,42931,2016,1,0
90631,03-01-2016,0,0,127258,35878,42931,2016,1,0
90631,04-01-2016,0,0,144170,35878,42931,2016,1,0
90631,05-01-2016,0,0,161729,35878,42931,2016,1,0
90631,06-01-2016,0,0,127843,35878,42931,2016,1,0
90631,07-01-2016,0,0,153781,35878,42931,2016,1,0
90631,08-01-2016,0,0,161514,35878,42931,2016,1,0
90631,09-01-2016,0,0,169816,35878,42931,2016,1,0
90631,10-01-2016,0,0,146388,35878,42931,2016,1,0
90631,11-01-2016,0,0,158371,35878,42931,2016,1,0
90631,12-01-2016,0,0,168014,35878,42931,2016,1,0
90638,01-01-2015,1,1,148038,44529,31411,2015,0,1
90638,02-01-2015,1,1,155793,44529,31411,2015,0,1
90638,03-01-2015,1,1,152665,44529,31411,2015,0,1
90638,04-01-2015,1,1,150858,44529,31411,2015,0,1
90638,05-01-2015,1,1,131149,44529,31411,2015,0,1
90638,06-01-2015,1,1,154119,44529,31411,2015,0,1
90638,07-01-2015,1,1,128300,44529,31411,2015,0,1
90638,08-01-2015,1,1,128300,44529,31411,2015,0,1
90638,09-01-2015,1,1,152562,44529,31411,2015,0,1
90638,10-01-2015,1,1,122528,44529,31411,2015,0,1
90638,11-01-2015,1,1,117770,44529,31411,2015,0,1
90638,12-01-2015,1,1,160346,44529,31411,2015,0,1
90638,01-01-2016,1,1,147798,44529,31411,2016,0,1
90638,02-01-2016,1,1,153996,44529,31411,2016,0,1
90638,03-01-2016,1,1,161334,44529,31411,2016,0,1
90638,04-01-2016,1,1,166423,44529,31411,2016,0,1
90638,05-01-2016,1,1,150763,44529,31411,2016,0,1
90638,06-01-2016,1,1,148749,44529,31411,2016,0,1
90638,07-01-2016,1,1,150849,44529,31411,2016,0,1
90638,08-01-2016,1,1,142020,44529,31411,2016,0,1
90638,09-01-2016,1,1,156839,44529,31411,2016,0,1
90638,10-01-2016,1,1,140078,44529,31411,2016,0,1
90638,11-01-2016,1,1,134560,44529,31411,2016,0,1
90638,12-01-2016,1,1,119556,44529,31411,2016,0,1
90650,01-01-2015,0,0,235144,32471,65076,2015,1,0
90650,02-01-2015,0,0,209068,32471,65076,2015,1,0
90650,03-01-2015,0,0,166025,32471,65076,2015,1,0
90650,04-01-2015,0,0,221578,32471,65076,2015,1,0
90650,05-01-2015,0,0,171540,32471,65076,2015,1,0
90650,06-01-2015,0,0,213168,32471,65076,2015,1,0
90650,07-01-2015,0,0,217690,32471,65076,2015,1,0
90650,08-01-2015,0,0,206765,32471,65076,2015,1,0
90650,09-01-2015,0,0,225719,32471,65076,2015,1,0
90650,10-01-2015,0,0,202940,32471,65076,2015,1,0
90650,11-01-2015,0,0,210970,32471,65076,2015,1,0
90650,12-01-2015,0,0,181725,32471,65076,2015,1,0
90650,01-01-2016,0,0,224092,32471,65076,2016,1,0
90650,02-01-2016,0,0,215365,32471,65076,2016,1,0
90650,03-01-2016,0,0,206765,32471,65076,2016,1,0
90650,04-01-2016,0,0,183542,32471,65076,2016,1,0
90650,05-01-2016,0,0,181408,32471,65076,2016,1,0
90650,06-01-2016,0,0,175006,32471,65076,2016,1,0
90650,07-01-2016,0,0,204758,32471,65076,2016,1,0
90650,08-01-2016,0,0,182232,32471,65076,2016,1,0
90650,09-01-2016,0,0,200827,32471,65076,2016,1,0
90650,10-01-2016,0,0,198735,32471,65076,2016,1,0
90650,11-01-2016,0,0,192713,32471,65076,2016,1,0
90650,12-01-2016,0,0,198630,32471,65076,2016,1,0
90660,01-01-2015,0,1,138238,30924,39744,2015,1,0
90660,02-01-2015,0,1,133631,30924,39744,2015,1,0
90660,03-01-2015,0,1,130185,30924,39744,2015,1,0
90660,04-01-2015,0,1,102982,30924,39744,2015,1,0
90660,05-01-2015,0,1,103240,30924,39744,2015,1,0
90660,06-01-2015,0,1,135579,30924,39744,2015,1,0
90660,07-01-2015,0,1,128933,30924,39744,2015,1,0
90660,08-01-2015,0,1,113912,30924,39744,2015,1,0
90660,09-01-2015,0,1,128843,30924,39744,2015,1,0
90660,10-01-2015,0,1,100142,30924,39744,2015,1,0
90660,11-01-2015,0,1,122675,30924,39744,2015,1,0
90660,12-01-2015,0,1,112557,30924,39744,2015,1,0
90660,01-01-2016,0,1,111499,30924,39744,2016,1,0
90660,02-01-2016,0,1,107318,30924,39744,2016,1,0
90660,03-01-2016,0,1,99304,30924,39744,2016,1,0
90660,04-01-2016,0,1,142161,30924,39744,2016,1,0
90660,05-01-2016,0,1,107666,30924,39744,2016,1,0
90660,06-01-2016,0,1,126365,30924,39744,2016,1,0
90660,07-01-2016,0,1,111499,30924,39744,2016,1,0
90660,08-01-2016,0,1,143477,30924,39744,2016,1,0
90660,09-01-2016,0,1,136857,30924,39744,2016,1,0
90660,10-01-2016,0,1,137980,30924,39744,2016,1,0
90660,11-01-2016,0,1,108763,30924,39744,2016,1,0
90660,12-01-2016,0,1,106543,30924,39744,2016,1,0
90703,01-01-2015,0,1,141888,46942,34467,2015,0,1
90703,02-01-2015,0,1,150994,46942,34467,2015,0,1
90703,03-01-2015,0,1,136774,46942,34467,2015,0,1
90703,04-01-2015,0,1,133954,46942,34467,2015,0,1
90703,05-01-2015,0,1,164788,46942,34467,2015,0,1
90703,06-01-2015,0,1,183730,46942,34467,2015,0,1
90703,07-01-2015,0,1,168152,46942,34467,2015,0,1
90703,08-01-2015,0,1,157857,46942,34467,2015,0,1
90703,09-01-2015,0,1,145557,46942,34467,2015,0,1
90703,10-01-2015,0,1,162733,46942,34467,2015,0,1
90703,11-01-2015,0,1,164720,46942,34467,2015,0,1
90703,12-01-2015,0,1,144844,46942,34467,2015,0,1
90703,01-01-2016,0,1,163140,46942,34467,2016,0,1
90703,02-01-2016,0,1,164618,46942,34467,2016,0,1
90703,03-01-2016,0,1,154901,46942,34467,2016,0,1
90703,04-01-2016,0,1,183476,46942,34467,2016,0,1
90703,05-01-2016,0,1,188742,46942,34467,2016,0,1
90703,06-01-2016,0,1,157857,46942,34467,2016,0,1
90703,07-01-2016,0,1,141344,46942,34467,2016,0,1
90703,08-01-2016,0,1,183747,46942,34467,2016,0,1
90703,09-01-2016,0,1,153712,46942,34467,2016,0,1
90703,10-01-2016,0,1,151367,46942,34467,2016,0,1
90703,11-01-2016,0,1,179398,46942,34467,2016,0,1
90703,12-01-2016,0,1,176731,46942,34467,2016,0,1
90706,01-01-2015,0,0,126368,32218,45608,2015,1,0
90706,02-01-2015,0,0,149658,32218,45608,2015,1,0
90706,03-01-2015,0,0,163368,32218,45608,2015,1,0
90706,04-01-2015,0,0,139240,32218,45608,2015,1,0
90706,05-01-2015,0,0,139652,32218,45608,2015,1,0
90706,06-01-2015,0,0,143884,32218,45608,2015,1,0
90706,07-01-2015,0,0,133715,32218,45608,2015,1,0
90706,08-01-2015,0,0,161634,32218,45608,2015,1,0
90706,09-01-2015,0,0,138197,32218,45608,2015,1,0
90706,10-01-2015,0,0,146881,32218,45608,2015,1,0
90706,11-01-2015,0,0,134700,32218,45608,2015,1,0
90706,12-01-2015,0,0,121402,32218,45608,2015,1,0
90706,01-01-2016,0,0,136830,32218,45608,2016,1,0
90706,02-01-2016,0,0,145177,32218,45608,2016,1,0
90706,03-01-2016,0,0,120740,32218,45608,2016,1,0
90706,04-01-2016,0,0,122592,32218,45608,2016,1,0
90706,05-01-2016,0,0,115451,32218,45608,2016,1,0
90706,06-01-2016,0,0,132687,32218,45608,2016,1,0
90706,07-01-2016,0,0,148409,32218,45608,2016,1,0
90706,08-01-2016,0,0,158930,32218,45608,2016,1,0
90706,09-01-2016,0,0,143648,32218,45608,2016,1,0
90706,10-01-2016,0,0,149835,32218,45608,2016,1,0
90706,11-01-2016,0,0,142532,32218,45608,2016,1,0
90706,12-01-2016,0,0,142385,32218,45608,2016,1,0
90723,01-01-2015,0,1,85763,24838,30197,2015,0,0
90723,02-01-2015,0,1,74769,24838,30197,2015,0,0
90723,03-01-2015,0,1,74068,24838,30197,2015,0,0
90723,04-01-2015,0,1,75509,24838,30197,2015,0,0
90723,05-01-2015,0,1,65523,24838,30197,2015,0,0
90723,06-01-2015,0,1,74847,24838,30197,2015,0,0
90723,07-01-2015,0,1,90960,24838,30197,2015,0,0
90723,08-01-2015,0,1,80336,24838,30197,2015,0,0
90723,09-01-2015,0,1,73319,24838,30197,2015,0,0
90723,10-01-2015,0,1,75249,24838,30197,2015,0,0
90723,11-01-2015,0,1,67145,24838,30197,2015,0,0
90723,12-01-2015,0,1,61349,24838,30197,2015,0,0
90723,01-01-2016,0,1,80305,24838,30197,2016,0,0
90723,02-01-2016,0,1,73816,24838,30197,2016,0,0
90723,03-01-2016,0,1,75603,24838,30197,2016,0,0
90723,04-01-2016,0,1,74706,24838,30197,2016,0,0
90723,05-01-2016,0,1,64058,24838,30197,2016,0,0
90723,06-01-2016,0,1,68799,24838,30197,2016,0,0
90723,07-01-2016,0,1,83550,24838,30197,2016,0,0
90723,08-01-2016,0,1,73178,24838,30197,2016,0,0
90723,09-01-2016,0,1,66460,24838,30197,2016,0,0
90723,10-01-2016,0,1,80053,24838,30197,2016,0,0
90723,11-01-2016,0,1,74068,24838,30197,2016,0,0
90723,12-01-2016,0,1,75509,24838,30197,2016,0,0
90731,01-01-2015,0,0,109088,34099,38470,2015,0,0
90731,02-01-2015,0,0,145845,34099,38470,2015,0,0
90731,03-01-2015,0,0,128516,34099,38470,2015,0,0
90731,04-01-2015,0,0,105927,34099,38470,2015,0,0
90731,05-01-2015,0,0,101795,34099,38470,2015,0,0
90731,06-01-2015,0,0,110190,34099,38470,2015,0,0
90731,07-01-2015,0,0,112394,34099,38470,2015,0,0
90731,08-01-2015,0,0,124699,34099,38470,2015,0,0
90731,09-01-2015,0,0,133606,34099,38470,2015,0,0
90731,10-01-2015,0,0,132412,34099,38470,2015,0,0
90731,11-01-2015,0,0,118179,34099,38470,2015,0,0
90731,12-01-2015,0,0,104523,34099,38470,2015,0,0
90731,01-01-2016,0,0,132464,34099,38470,2016,0,0
90731,02-01-2016,0,0,103894,34099,38470,2016,0,0
90731,03-01-2016,0,0,138840,34099,38470,2016,0,0
90731,04-01-2016,0,0,128555,34099,38470,2016,0,0
90731,05-01-2016,0,0,110702,34099,38470,2016,0,0
90731,06-01-2016,0,0,132412,34099,38470,2016,0,0
90731,07-01-2016,0,0,105415,34099,38470,2016,0,0
90731,08-01-2016,0,0,119832,34099,38470,2016,0,0
90731,09-01-2016,0,0,117116,34099,38470,2016,0,0
90731,10-01-2016,0,0,129867,34099,38470,2016,0,0
90731,11-01-2016,0,0,131126,34099,38470,2016,0,0
90731,12-01-2016,0,0,140256,34099,38470,2016,0,0
90745,01-01-2015,0,1,107536,32502,37674,2015,0,0
90745,02-01-2015,0,1,101018,32502,37674,2015,0,0
90745,03-01-2015,0,1,140013,32502,37674,2015,0,0
90745,04-01-2015,0,1,116999,32502,37674,2015,0,0
90745,05-01-2015,0,1,126012,32502,37674,2015,0,0
90745,06-01-2015,0,1,143073,32502,37674,2015,0,0
90745,07-01-2015,0,1,137725,32502,37674,2015,0,0
90745,08-01-2015,0,1,131103,32502,37674,2015,0,0
90745,09-01-2015,0,1,134356,32502,37674,2015,0,0
90745,10-01-2015,0,1,140013,32502,37674,2015,0,0
90745,11-01-2015,0,1,133752,32502,37674,2015,0,0
90745,12-01-2015,0,1,104579,32502,37674,2015,0,0
90745,01-01-2016,0,1,111149,32502,37674,2016,0,0
90745,02-01-2016,0,1,137339,32502,37674,2016,0,0
90745,03-01-2016,0,1,101018,32502,37674,2016,0,0
90745,04-01-2016,0,1,112319,32502,37674,2016,0,0
90745,05-01-2016,0,1,123466,32502,37674,2016,0,0
90745,06-01-2016,0,1,137339,32502,37674,2016,0,0
90745,07-01-2016,0,1,102445,32502,37674,2016,0,0
90745,08-01-2016,0,1,130949,32502,37674,2016,0,0
90745,09-01-2016,0,1,122219,32502,37674,2016,0,0
90745,10-01-2016,0,1,110699,32502,37674,2016,0,0
90745,11-01-2016,0,1,113283,32502,37674,2016,0,0
90745,12-01-2016,0,1,120509,32502,37674,2016,0,0
90805,01-01-2015,0,1,131928,27730,52261,2015,1,0
90805,02-01-2015,0,1,142929,27730,52261,2015,1,0
90805,03-01-2015,0,1,138319,27730,52261,2015,1,0
90805,04-01-2015,0,1,130634,27730,52261,2015,1,0
90805,05-01-2015,0,1,130010,27730,52261,2015,1,0
90805,06-01-2015,0,1,151922,27730,52261,2015,1,0
90805,07-01-2015,0,1,150340,27730,52261,2015,1,0
90805,08-01-2015,0,1,152029,27730,52261,2015,1,0
90805,09-01-2015,0,1,151785,27730,52261,2015,1,0
90805,10-01-2015,0,1,140175,27730,52261,2015,1,0
90805,11-01-2015,0,1,161417,27730,52261,2015,1,0
90805,12-01-2015,0,1,145592,27730,52261,2015,1,0
90805,01-01-2016,0,1,126024,27730,52261,2016,1,0
90805,02-01-2016,0,1,120515,27730,52261,2016,1,0
90805,03-01-2016,0,1,159774,27730,52261,2016,1,0
90805,04-01-2016,0,1,131928,27730,52261,2016,1,0
90805,05-01-2016,0,1,150461,27730,52261,2016,1,0
90805,06-01-2016,0,1,154981,27730,52261,2016,1,0
90805,07-01-2016,0,1,152029,27730,52261,2016,1,0
90805,08-01-2016,0,1,144649,27730,52261,2016,1,0
90805,09-01-2016,0,1,150553,27730,52261,2016,1,0
90805,10-01-2016,0,1,164446,27730,52261,2016,1,0
90805,11-01-2016,0,1,152151,27730,52261,2016,1,0
90805,12-01-2016,0,1,141514,27730,52261,2016,1,0
90813,01-01-2015,0,0,56897,19994,32068,2015,0,0
90813,02-01-2015,0,0,51806,19994,32068,2015,0,0
90813,03-01-2015,0,0,56012,19994,32068,2015,0,0
90813,04-01-2015,0,0,52685,19994,32068,2015,0,0
90813,05-01-2015,0,0,56038,19994,32068,2015,0,0
90813,06-01-2015,0,0,66393,19994,32068,2015,0,0
90813,07-01-2015,0,0,53954,19994,32068,2015,0,0
90813,08-01-2015,0,0,65175,19994,32068,2015,0,0
90813,09-01-2015,0,0,66547,19994,32068,2015,0,0
90813,10-01-2015,0,0,52050,19994,32068,2015,0,0
90813,11-01-2015,0,0,64059,19994,32068,2015,0,0
90813,12-01-2015,0,0,61417,19994,32068,2015,0,0
90813,01-01-2016,0,0,69887,19994,32068,2016,0,0
90813,02-01-2016,0,0,51415,19994,32068,2016,0,0
90813,03-01-2016,0,0,64110,19994,32068,2016,0,0
90813,04-01-2016,0,0,52319,19994,32068,2016,0,0
90813,05-01-2016,0,0,64758,19994,32068,2016,0,0
90813,06-01-2016,0,0,66547,19994,32068,2016,0,0
90813,07-01-2016,0,0,50556,19994,32068,2016,0,0
90813,08-01-2016,0,0,58571,19994,32068,2016,0,0
90813,09-01-2016,0,0,60937,19994,32068,2016,0,0
90813,10-01-2016,0,0,54935,19994,32068,2016,0,0
90813,11-01-2016,0,0,58346,19994,32068,2016,0,0
90813,12-01-2016,0,0,60302,19994,32068,2016,0,0
91304,01-01-2015,0,1,118220,31662,34945,2015,0,0
91304,02-01-2015,0,1,96774,31662,34945,2015,0,0
91304,03-01-2015,0,1,120868,31662,34945,2015,0,0
91304,04-01-2015,0,1,102083,31662,34945,2015,0,0
91304,05-01-2015,0,1,99736,31662,34945,2015,0,0
91304,06-01-2015,0,1,105812,31662,34945,2015,0,0
91304,07-01-2015,0,1,112225,31662,34945,2015,0,0
91304,08-01-2015,0,1,121705,31662,34945,2015,0,0
91304,09-01-2015,0,1,101421,31662,34945,2015,0,0
91304,10-01-2015,0,1,113863,31662,34945,2015,0,0
91304,11-01-2015,0,1,96658,31662,34945,2015,0,0
91304,12-01-2015,0,1,90338,31662,34945,2015,0,0
91304,01-01-2016,0,1,95461,31662,34945,2016,0,0
91304,02-01-2016,0,1,98749,31662,34945,2016,0,0
91304,03-01-2016,0,1,112713,31662,34945,2016,0,0
91304,04-01-2016,0,1,111563,31662,34945,2016,0,0
91304,05-01-2016,0,1,101328,31662,34945,2016,0,0
91304,06-01-2016,0,1,116070,31662,34945,2016,0,0
91304,07-01-2016,0,1,96658,31662,34945,2016,0,0
91304,08-01-2016,0,1,129303,31662,34945,2016,0,0
91304,09-01-2016,0,1,111563,31662,34945,2016,0,0
91304,10-01-2016,0,1,117337,31662,34945,2016,0,0
91304,11-01-2016,0,1,125550,31662,34945,2016,0,0
91304,12-01-2016,0,1,116070,31662,34945,2016,0,0
91306,01-01-2015,0,0,86612,30525,30655,2015,0,0
91306,02-01-2015,0,0,94323,30525,30655,2015,0,0
91306,03-01-2015,0,0,83852,30525,30655,2015,0,0
91306,04-01-2015,0,0,98029,30525,30655,2015,0,0
91306,05-01-2015,0,0,80175,30525,30655,2015,0,0
91306,06-01-2015,0,0,84451,30525,30655,2015,0,0
91306,07-01-2015,0,0,76890,30525,30655,2015,0,0
91306,08-01-2015,0,0,104990,30525,30655,2015,0,0
91306,09-01-2015,0,0,97121,30525,30655,2015,0,0
91306,10-01-2015,0,0,76890,30525,30655,2015,0,0
91306,11-01-2015,0,0,82448,30525,30655,2015,0,0
91306,12-01-2015,0,0,102165,30525,30655,2015,0,0
91306,01-01-2016,0,0,101996,30525,30655,2016,0,0
91306,02-01-2016,0,0,84217,30525,30655,2016,0,0
91306,03-01-2016,0,0,89831,30525,30655,2016,0,0
91306,04-01-2016,0,0,76113,30525,30655,2016,0,0
91306,05-01-2016,0,0,105131,30525,30655,2016,0,0
91306,06-01-2016,0,0,96007,30525,30655,2016,0,0
91306,07-01-2016,0,0,88559,30525,30655,2016,0,0
91306,08-01-2016,0,0,92526,30525,30655,2016,0,0
91306,09-01-2016,0,0,92358,30525,30655,2016,0,0
91306,10-01-2016,0,0,86949,30525,30655,2016,0,0
91306,11-01-2016,0,0,98936,30525,30655,2016,0,0
91306,12-01-2016,0,0,97317,30525,30655,2016,0,0
91331,01-01-2015,0,1,152122,24297,56821,2015,1,0
91331,02-01-2015,0,1,139090,24297,56821,2015,1,0
91331,03-01-2015,0,1,133944,24297,56821,2015,1,0
91331,04-01-2015,0,1,149165,24297,56821,2015,1,0
91331,05-01-2015,0,1,149252,24297,56821,2015,1,0
91331,06-01-2015,0,1,149339,24297,56821,2015,1,0
91331,07-01-2015,0,1,131595,24297,56821,2015,1,0
91331,08-01-2015,0,1,125130,24297,56821,2015,1,0
91331,09-01-2015,0,1,149339,24297,56821,2015,1,0
91331,10-01-2015,0,1,159819,24297,56821,2015,1,0
91331,11-01-2015,0,1,155195,24297,56821,2015,1,0
91331,12-01-2015,0,1,124855,24297,56821,2015,1,0
91331,01-01-2016,0,1,156659,24297,56821,2016,1,0
91331,02-01-2016,0,1,152296,24297,56821,2016,1,0
91331,03-01-2016,0,1,143424,24297,56821,2016,1,0
91331,04-01-2016,0,1,140641,24297,56821,2016,1,0
91331,05-01-2016,0,1,153775,24297,56821,2016,1,0
91331,06-01-2016,0,1,144830,24297,56821,2016,1,0
91331,07-01-2016,0,1,124202,24297,56821,2016,1,0
91331,08-01-2016,0,1,113896,24297,56821,2016,1,0
91331,09-01-2016,0,1,125913,24297,56821,2016,1,0
91331,10-01-2016,0,1,134959,24297,56821,2016,1,0
91331,11-01-2016,0,1,126638,24297,56821,2016,1,0
91331,12-01-2016,0,1,165908,24297,56821,2016,1,0
91343,01-01-2015,0,0,101810,29526,37431,2015,0,0
91343,02-01-2015,0,0,96759,29526,37431,2015,0,0
91343,03-01-2015,0,0,97478,29526,37431,2015,0,0
91343,04-01-2015,0,0,88194,29526,37431,2015,0,0
91343,05-01-2015,0,0,99743,29526,37431,2015,0,0
91343,06-01-2015,0,0,93344,29526,37431,2015,0,0
91343,07-01-2015,0,0,106131,29526,37431,2015,0,0
91343,08-01-2015,0,0,102915,29526,37431,2015,0,0
91343,09-01-2015,0,0,101313,29526,37431,2015,0,0
91343,10-01-2015,0,0,87907,29526,37431,2015,0,0
91343,11-01-2015,0,0,96759,29526,37431,2015,0,0
